"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"177",177,0,15,1,"Cardiovascular",73.9538350399742,92.7158873294148,107.899859979546,92.3241018410759,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"178",178,0,15,1,"Communicable",2.57071101555902,6.30090971241353,9.87610297817724,6.24850854018027,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"179",179,0,15,1,"Injuries",4.55639933718099,7.27039958695998,10.4811815872327,7.32987826429392,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"180",180,0,15,1,"Non-communicable",18.7416499271464,23.4422469091696,27.8542790071223,23.3999097587806,"East South Central","South","AL","Female","Alabama",1983,"Alabama"
"181",181,0,16,0,"All other causes",95.9578313045262,107.486171210656,119.376644020378,107.51436530185,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"182",182,0,16,0,"Cancers",61.8199201110054,75.267073740366,88.4353498507018,75.2308220161994,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"183",183,0,16,0,"Cardiovascular",53.7007541278707,76.1016648955498,97.9446749615777,75.9953905948882,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"184",184,0,16,0,"Communicable",7.32752807187647,14.5825884228363,21.7452896644674,14.530330449895,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"185",185,0,16,0,"Injuries",49.966882571579,57.7262341524712,65.7965933634417,57.8654855306517,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"186",186,0,16,0,"Non-communicable",-8.01526968251049,-1.26098144442809,5.57156787778913,-1.17331513281177,"East South Central","South","AL","Male","Alabama",1984,"Alabama"
"187",187,0,16,1,"All other causes",62.2331097224953,69.8147253426194,77.2961178364827,69.7243559288674,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"188",188,0,16,1,"Cancers",18.4148172031703,24.988327404826,31.2221636737887,24.9870099872518,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"189",189,0,16,1,"Cardiovascular",78.3410573478048,94.0533685901705,113.042272777132,94.5019460485266,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"190",190,0,16,1,"Communicable",1.43146853844333,5.08528587341937,8.94419412982388,5.1057320644084,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"191",191,0,16,1,"Injuries",4.09027368862376,6.76874415989564,9.86324285237942,6.81899434266001,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"192",192,0,16,1,"Non-communicable",18.303374227,22.660809176295,27.2441369419624,22.6949088744685,"East South Central","South","AL","Female","Alabama",1984,"Alabama"
"193",193,0,17,0,"All other causes",85.3432509064448,95.4583051257549,106.150151917535,95.6278891788231,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"194",194,0,17,0,"Cancers",57.9383929856702,71.4786869244746,85.2370971776533,71.7205063195128,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"195",195,0,17,0,"Cardiovascular",67.2501605607429,90.3809452964001,111.669278755313,90.3736248086463,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"196",196,0,17,0,"Communicable",7.3325066118031,14.8159364222647,21.8131465448828,14.726762820238,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"197",197,0,17,0,"Injuries",51.0658735699797,59.309028277299,67.0137923440353,59.2665845220097,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"198",198,0,17,0,"Non-communicable",-8.39170928300257,-1.09092145950218,6.27579061366667,-1.12253897977061,"East South Central","South","AL","Male","Alabama",1985,"Alabama"
"199",199,0,17,1,"All other causes",52.2116741476474,59.3996675978741,66.3099962120564,59.3380355558086,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"200",200,0,17,1,"Cancers",20.6741730136446,27.2285529239578,33.418789159078,27.1126464485399,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"201",201,0,17,1,"Cardiovascular",91.4177517624758,107.864695839416,125.07115699025,108.062357648252,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"202",202,0,17,1,"Communicable",0.712204097300819,4.41785228966013,8.31090250416427,4.41475459506375,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"203",203,0,17,1,"Injuries",3.57873948961901,6.40073061550049,9.57420186819603,6.44691414033274,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"204",204,0,17,1,"Non-communicable",18.1069507747067,22.6190324111092,27.1589053391677,22.6854399726686,"East South Central","South","AL","Female","Alabama",1985,"Alabama"
"205",205,0,18,0,"All other causes",81.7213733255404,92.4595311446636,103.052312144725,92.5500405118061,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"206",206,0,18,0,"Cancers",53.0153216592398,66.8189392547368,81.1233858008302,66.7783860952679,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"207",207,0,18,0,"Cardiovascular",70.5522339990423,92.3646351739048,115.66820175476,92.4222875280415,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"208",208,0,18,0,"Communicable",7.95143260080467,15.7445690232302,23.3382694593512,15.7291911026161,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"209",209,0,18,0,"Injuries",49.3780890213441,57.295981354854,65.6997586404735,57.3874663712241,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"210",210,0,18,0,"Non-communicable",-7.27924474163577,0.637348607160156,7.89986727215508,0.422548620595631,"East South Central","South","AL","Male","Alabama",1986,"Alabama"
"211",211,0,18,1,"All other causes",46.3238001167308,53.0886374609647,60.358862460644,53.1461931300305,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"212",212,0,18,1,"Cancers",22.3527226861192,28.7993629289463,35.3009425648597,28.7585367281925,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"213",213,0,18,1,"Cardiovascular",96.0101538199092,111.795268462148,127.142818148447,111.982570577421,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"214",214,0,18,1,"Communicable",2.1631335831735,5.94732767934805,9.80002117896058,5.98476334798975,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"215",215,0,18,1,"Injuries",2.18241533382921,5.03212787191495,8.27707497673069,5.09485849448488,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"216",216,0,18,1,"Non-communicable",19.4580353536136,24.051739010812,28.9094788708443,24.1178305712534,"East South Central","South","AL","Female","Alabama",1986,"Alabama"
"217",217,0,19,0,"All other causes",76.5281060317533,86.787699652661,97.0543956770948,86.7442615323032,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"218",218,0,19,0,"Cancers",53.0140871528143,65.9487503768614,79.9589836205731,66.0019026751724,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"219",219,0,19,0,"Cardiovascular",72.2606224755872,92.4834344261592,115.690583541407,92.8527680413018,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"220",220,0,19,0,"Communicable",13.7570082784432,21.1296727110561,28.7454611091334,21.2092082082974,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"221",221,0,19,0,"Injuries",52.2457376473697,59.8595967484711,67.8345981500376,59.9397423548153,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"222",222,0,19,0,"Non-communicable",-3.3479333052978,3.9841186438597,11.1661181692818,3.9834986105968,"East South Central","South","AL","Male","Alabama",1987,"Alabama"
"223",223,0,19,1,"All other causes",44.8518820465951,51.4233965033268,59.2427647906412,51.5530753779232,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"224",224,0,19,1,"Cancers",22.516956520352,28.8038596205269,35.2199185155207,28.8457182081799,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"225",225,0,19,1,"Cardiovascular",97.7938829611124,113.59224009783,129.121268173253,113.675036390699,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"226",226,0,19,1,"Communicable",3.58024229604768,7.48222683578293,11.1636733739364,7.48402561318328,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"227",227,0,19,1,"Injuries",1.55846724977074,4.34520637457632,7.25462279801822,4.37356757775499,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"228",228,0,19,1,"Non-communicable",19.0388166935855,23.9169765822566,28.4807521449711,23.8652801557264,"East South Central","South","AL","Female","Alabama",1987,"Alabama"
"229",229,0,20,0,"All other causes",74.0487693641194,84.0120383101624,95.2250808438619,84.1608048305779,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"230",230,0,20,0,"Cancers",66.109907689444,80.1357140369788,95.2645035828862,80.2712895467544,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"231",231,0,20,0,"Cardiovascular",74.7802655170348,94.9986563133688,117.469313747064,95.1322374429941,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"232",232,0,20,0,"Communicable",14.0492924382941,21.744457512307,29.5746234727746,21.8538978546043,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"233",233,0,20,0,"Injuries",55.7500768750469,63.4336303521246,71.0074370511797,63.471795300822,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"234",234,0,20,0,"Non-communicable",-0.86458314223902,5.85569947889469,12.790518311564,5.84309509744471,"East South Central","South","AL","Male","Alabama",1988,"Alabama"
"235",235,0,20,1,"All other causes",44.6627139390183,51.6609590187264,58.8161655216571,51.646419668285,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"236",236,0,20,1,"Cancers",23.5203590681335,29.776143140013,36.1867816310199,29.753343831415,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"237",237,0,20,1,"Cardiovascular",87.2613275241682,102.240297687234,118.141135141522,102.420977592623,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"238",238,0,20,1,"Communicable",2.28193793719283,5.93386431494957,9.89662192776803,5.95478128501671,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"239",239,0,20,1,"Injuries",0.990361220217246,3.79235693544233,6.73011978871244,3.79662765904406,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"240",240,0,20,1,"Non-communicable",19.0492444880084,23.9327968935604,29.1866496515908,23.9196732126273,"East South Central","South","AL","Female","Alabama",1988,"Alabama"
"241",241,0,21,0,"All other causes",75.43337684049,85.1290665875925,96.3925667933233,85.3326883517625,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"242",242,0,21,0,"Cancers",74.568595087445,88.4562478534822,102.362212016533,88.6113719549514,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"243",243,0,21,0,"Cardiovascular",78.0027862792362,98.784749174041,120.260736560626,98.790065250348,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"244",244,0,21,0,"Communicable",19.4864452654467,27.7813379988322,35.5835001849944,27.7503963437047,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"245",245,0,21,0,"Injuries",55.1687198599957,62.7914403556998,70.9896844612406,62.9654745613744,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"246",246,0,21,0,"Non-communicable",1.80995048594015,8.66205815244997,16.3106308315469,8.68495867395612,"East South Central","South","AL","Male","Alabama",1989,"Alabama"
"247",247,0,21,1,"All other causes",45.8587504308226,52.8400745417212,60.4307888134618,52.8892951403776,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"248",248,0,21,1,"Cancers",22.4064408778465,28.7736340903477,34.9733954156797,28.6741278756632,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"249",249,0,21,1,"Cardiovascular",97.4351025150598,112.876524772555,128.430701720478,112.860942584623,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"250",250,0,21,1,"Communicable",1.79634619394636,5.54647435084403,9.7552140798984,5.54372217637104,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"251",251,0,21,1,"Injuries",1.02497639271897,3.79007032471498,6.63007731578333,3.83942337386235,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"252",252,0,21,1,"Non-communicable",17.836509418689,23.1475933450527,28.2951439774282,23.1841293766887,"East South Central","South","AL","Female","Alabama",1989,"Alabama"
"253",253,0,22,0,"All other causes",73.6537275495833,83.5521906690395,94.0357529258832,83.6739666264835,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"254",254,0,22,0,"Cancers",79.8351922468707,93.1175285193109,107.108700078757,93.2887386556173,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"255",255,0,22,0,"Cardiovascular",86.1634019697498,106.770376570303,129.156467136525,106.916388328647,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"256",256,0,22,0,"Communicable",24.4659470172886,32.1902817660321,40.678770169488,32.3646572164332,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"257",257,0,22,0,"Injuries",54.1880940734159,61.7794611773883,68.7706137230321,61.7201145152257,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"258",258,0,22,0,"Non-communicable",1.49521599433113,8.34451597842527,16.4372421111773,8.51306632248,"East South Central","South","AL","Male","Alabama",1990,"Alabama"
"259",259,0,22,1,"All other causes",46.4765983908371,52.9531581435345,60.0742810911234,52.961153719035,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"260",260,0,22,1,"Cancers",24.7977060186564,31.0946585135365,37.2946456634061,31.1591728023894,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"261",261,0,22,1,"Cardiovascular",92.3945537102025,106.629836596035,120.610175923014,106.656403317864,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"262",262,0,22,1,"Communicable",2.01846263205413,5.88760667814938,9.63747252953969,5.93870496631977,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"263",263,0,22,1,"Injuries",0.919608784311067,3.77248711818454,6.57836001689411,3.76022404989369,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"264",264,0,22,1,"Non-communicable",18.1839651067077,23.49027051094,29.068808246015,23.553206857335,"East South Central","South","AL","Female","Alabama",1990,"Alabama"
"265",265,0,23,0,"All other causes",70.7570122604988,80.8602606941612,90.8588445318757,80.925746206782,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"266",266,0,23,0,"Cancers",77.6334986303458,90.430399424545,104.46525105686,90.751877030676,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"267",267,0,23,0,"Cardiovascular",94.324419337845,114.57959902577,135.979177337837,115.012885855761,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"268",268,0,23,0,"Communicable",23.3082227926934,31.236683083737,39.7696393223493,31.2530548926428,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"269",269,0,23,0,"Injuries",55.8227295521886,63.043495131532,70.4507968830281,62.9670155378737,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"270",270,0,23,0,"Non-communicable",1.57913243395483,8.83289935576573,16.7076081324017,8.95105485067843,"East South Central","South","AL","Male","Alabama",1991,"Alabama"
"271",271,0,23,1,"All other causes",46.0621279060696,52.6341592712296,59.320775981591,52.6538070603304,"East South Central","South","AL","Female","Alabama",1991,"Alabama"
